id,storeId,code,medicineName,genericName,medicineType,hsncode,company,,mrpPrice,saleprice,gst,availabilityQty,batchNumber,expiryDate,potency
2885,66682bdcd2a08931144c1cff,PHAR-M-207/,MEGAZIDE 500MG,,INJECTION,,,,,,,,,,
2886,66682bdcd2a08931144c1cff,PHAR-M-208/,MEGAZID-XP 1GM,,INJECTION,,,,,,,,,,
2887,66682bdcd2a08931144c1cff,PHAR-M-209/,MEGAZID-XP 500 VIAL,,INJECTION,,,,,,,,,,
2888,66682bdcd2a08931144c1cff,PHAR-M-210/,MEROJET 500 MG VAIL,,INJECTION,,,,,,,,,,
2889,66682bdcd2a08931144c1cff,PHAR-M-211/,MEROMAC 1GM,,INJECTION,,MACLEODS,,,,,,,,
2890,66682bdcd2a08931144c1cff,PHAR-M-212/,MEROMAC 250MG,,INJECTION,,,,,,,,,,
2891,66682bdcd2a08931144c1cff,PHAR-M-213/,MEROMAC 500MG,,INJECTION,,MACLEODS,,,,,,,,
2892,66682bdcd2a08931144c1cff,PHAR-M-214/,MEROMAC PS,,INJECTION,,,,,,,,,,
2893,66682bdcd2a08931144c1cff,PHAR-M-215/,MEROPLAN 1GM,,INJECTION,,,,,,,,,,
2894,66682bdcd2a08931144c1cff,PHAR-M-216/,MEROPLAN 500MG,,INJECTION,,,,,,,,,,
2895,66682bdcd2a08931144c1cff,PHAR-M-217/,MEROTROL 1GM,,INJECTION,,,,,,,,,,
2896,66682bdcd2a08931144c1cff,PHAR-M-218/,MEROTROL 500MG,,INJECTION,,,,,,,,,,
2897,66682bdcd2a08931144c1cff,PHAR-M-219/,MEZOLAM 10ML,,INJECTION,,,,,,,,,,
2898,66682bdcd2a08931144c1cff,PHAR-M-220/,MICROPIME 1GM INJ,,INJECTION,,,,,,,,,,
2899,66682bdcd2a08931144c1cff,PHAR-M-221/,MICROPINE 500MG INJ,,INJECTION,,,,,,,,,,
2900,66682bdcd2a08931144c1cff,PHAR-M-222/,MICROPINE T 1GM,,INJECTION,,,,,,,,,,
2901,66682bdcd2a08931144c1cff,PHAR-M-223/,MIDAZ 10ML,,INJECTION,,,,,,,,,,
2902,66682bdcd2a08931144c1cff,PHAR-M-224/,MIKABEST 500 VAIL,,INJECTION,,,,,,,,,,
2903,66682bdcd2a08931144c1cff,PHAR-M-225/,MIKACIN 100 MG,,INJECTION,,,,,,,,,,
2904,66682bdcd2a08931144c1cff,PHAR-M-226/,MIKACIN 250 MG,,INJECTION,,,,,,,,,,
2905,66682bdcd2a08931144c1cff,PHAR-M-227/,MIKACIN 500 MG,,INJECTION,,,,,,,,,,
2906,66682bdcd2a08931144c1cff,PHAR-M-228/,MIKATAX 100MG,,INJECTION,,,,,,,,,,
2907,66682bdcd2a08931144c1cff,PHAR-M-229/,MIKATAX 250MG,,INJECTION,,,,,,,,,,
2908,66682bdcd2a08931144c1cff,PHAR-M-230/,MIKATAX500MG,,INJECTION,,,,,,,,,,
2909,66682bdcd2a08931144c1cff,PHAR-M-231/,MONOBACT 1.5G,,INJECTION,,,,,,,,,,
2910,66682bdcd2a08931144c1cff,PHAR-M-232/,MONOBACT 375G,,INJECTION,,,,,,,,,,
2911,66682bdcd2a08931144c1cff,PHAR-M-233/,MONOBACT 750G,,INJECTION,,,,,,,,,,
2912,66682bdcd2a08931144c1cff,PHAR-M-234/,MONOCEF 1GM,,INJECTION,,,,,,,,,,
2913,66682bdcd2a08931144c1cff,PHAR-M-235/,MONOCEF 250 MG,,INJECTION,,,,,,,,,,
2914,66682bdcd2a08931144c1cff,PHAR-M-236/,MONOCEF 500MG,,INJECTION,,,,,,,,,,
2915,66682bdcd2a08931144c1cff,PHAR-M-237/,MONOTAX 2GM,,INJECTION,,,,,,,,,,
2916,66682bdcd2a08931144c1cff,PHAR-M-238/,MONOTAX-XP 1GM VIAL,,INJECTION,,,,,,,,,,
2917,66682bdcd2a08931144c1cff,PHAR-M-239/,MONTAZ 1GM,,INJECTION,,,,,,,,,,
2918,66682bdcd2a08931144c1cff,PHAR-M-240/,MONTAZ 250MG,,INJECTION,,,,,,,,,,
2919,66682bdcd2a08931144c1cff,PHAR-M-241/,MONTAZ 500MG,,INJECTION,,,,,,,,,,
2920,66682bdcd2a08931144c1cff,PHAR-M-242/,MOXCLAV 1.2GM,AMOXICILLIN &CLAVULANATE POTASSIUM,INJECTION,,,,,,,,,,
2921,66682bdcd2a08931144c1cff,PHAR-M-243/,MOXYNIC 1.2GM,,INJECTION,,,,,,,,,,
2922,66682bdcd2a08931144c1cff,PHAR-M-244/,M-VAC VAIL,,INJECTION,,,,,,,,,,
2923,66682bdcd2a08931144c1cff,PHAR-M-245/,MYORELEX100 VAIL,,INJECTION,,,,,,,,,,
2924,66682bdcd2a08931144c1cff,PHAR-M-246/,MYORELEX 500MG,,INJECTION,,,,,,,,,,
2925,66682bdcd2a08931144c1cff,PHAR-M-247/,MYPRED 125MG,,INJECTION,,,,,,,,,,
2926,66682bdcd2a08931144c1cff,PHAR-M-248/,MYPRED 1GM,,INJECTION,,,,,,,,,,
2927,66682bdcd2a08931144c1cff,PHAR-M-249/,MYPRED 40MG,,INJECTION,,,,,,,,,,
2928,66682bdcd2a08931144c1cff,PHAR-M-250/,MYPRED 500MG,,INJECTION,,,,,,,,,,
2929,66682bdcd2a08931144c1cff,PHAR-M-251/,MANITOL 20% 100ML(GLASS),,I.V.FLUID,,,,,,,,,,
2930,66682bdcd2a08931144c1cff,PHAR-M-252/,MANITOL 20% 350,,I.V.FLUID,,,,,,,,,,
2931,66682bdcd2a08931144c1cff,PHAR-M-253/,MANNITOL 100ML,,I.V.FLUID,,,,,,,,,,
2932,66682bdcd2a08931144c1cff,PHAR-M-254/,MANOGYL 100ML,,I.V.FLUID,,,,,,,,,,
2933,66682bdcd2a08931144c1cff,PHAR-M-255/,M-CIN I.V.,,I.V.FLUID,,LUPIN PHARMA,,,,,,,,
2934,66682bdcd2a08931144c1cff,PHAR-M-256/,MEBATIC 100ML I.V,,I.V.FLUID,,,,,,,,,,
2935,66682bdcd2a08931144c1cff,PHAR-M-257/,METROGYL I.V 100ML,,I.V.FLUID,,,,,,,,,,
2936,66682bdcd2a08931144c1cff,PHAR-M-258/,METRON I.V 100ML,,I.V.FLUID,,,,,,,,,,
2937,66682bdcd2a08931144c1cff,PHAR-M-259/,MOXICIP I.V 100ML,,I.V.FLUID,,,,,,,,,,
2938,66682bdcd2a08931144c1cff,PHAR-M-260/,MOXAM IV 100ML,MOXIFLOXACIN HYDROCHLORIDE,I.V.FLUID,,ALKEM LABORATORIES,,,,,,,,
2939,66682bdcd2a08931144c1cff,PHAR-M-261/,MOXIMAC IV 100ML,,I.V.FLUID,,MACLEODS,,,,,,,,
2940,66682bdcd2a08931144c1cff,PHAR-M-262/,MEZOL E/D,,DROPS,,,,,,,,,,
2941,66682bdcd2a08931144c1cff,PHAR-M-263/,MILFLOX EYE DROP,,DROPS,,,,,,,,,,
2942,66682bdcd2a08931144c1cff,PHAR-M-264/,MILFLOX PLUS E/D,,DROPS,,,,,,,,,,
2943,66682bdcd2a08931144c1cff,PHAR-M-265/,MOXIBLU-D E/D,,DROPS,,,,,,,,,,
2944,66682bdcd2a08931144c1cff,PHAR-M-266/,MOXIBLU E/D,,DROPS,,,,,,,,,,
2945,66682bdcd2a08931144c1cff,PHAR-M-267/,MAXTRA 15ML,,DROPS,,,,,,,,,,
2946,66682bdcd2a08931144c1cff,PHAR-M-268/,MOTINORM DROP,,DROPS,,,,,,,,,,
2947,66682bdcd2a08931144c1cff,PHAR-M-269/,MUCOLITE,,DROPS,,,,,,,,,,
2948,66682bdcd2a08931144c1cff,PHAR-M-270/,METROGYL-P 100ML,,EXT.PREPRATION,,,,,,,,,,
2949,66682bdcd2a08931144c1cff,PHAR-M-271/,MEGAHEAL-GEL,,EXT.PREPRATION,,ARISTO,,,,,,,,
2950,66682bdcd2a08931144c1cff,PHAR-M-272/,METROGYL DG GEL,,EXT.PREPRATION,,,,,,,,,,
2951,66682bdcd2a08931144c1cff,PHAR-M-273/,METROGYL GEL,,EXT.PREPRATION,,,,,,,,,,
2952,66682bdcd2a08931144c1cff,PHAR-M-274/,METROGYL-P OINT.,,EXT.PREPRATION,,,,,,,,,,
2953,66682bdcd2a08931144c1cff,PHAR-M-275/,METROHEX GEL,,EXT.PREPRATION,,,,,,,,,,
2954,66682bdcd2a08931144c1cff,PHAR-M-276/,MOMATE 15GM,,EXT.PREPRATION,,,,,,,,,,
2955,66682bdcd2a08931144c1cff,PHAR-M-277/,MOXITAK EYE OINTMENT,,EXT.PREPRATION,,,,,,,,,,
2956,66682bdcd2a08931144c1cff,PHAR-M-278/,MUGEL FRESHORA GEL,,EXT.PREPRATION,,,,,,,,,,
2957,66682bdcd2a08931144c1cff,PHAR-M-279/,MOVFREE OIL,,EXT.PREPRATION,,OTHERS,,,,,,,,
2958,66682bdcd2a08931144c1cff,PHAR-M-280/,MICROCEF CV 200MG,CEFPODOXIME PROXETIL POTASSIUM CLAVULANATE,TABLET,,MICRO LAB,,,,,,,,
2959,66682bdcd2a08931144c1cff,PHAR-M-281/,MILICAL O TAB,,TABLET,,,,,,,,,,
2960,66682bdcd2a08931144c1cff,PHAR-M-282/,MUMFER XT TAB,,TABLET,,,,,,,,,,
2961,66682bdcd2a08931144c1cff,PHAR-M-283/,MILICAL-OD3 TAB,CALCIUM OROTATE WITH VITAMIN D3,TABLET,,GLENMARK PHARMA,,,,,,,,
2962,66682bdcd2a08931144c1cff,PHAR-M-284/,METASPAN TABLET,"L-METTHYLFOLATE CALCIUM, PYRIDOXAL 5- PHOSTATE & METHYCOBALAMIN",TABLET,,,,,,,,,,
2963,66682bdcd2a08931144c1cff,PHAR-M-285/,MOVICOL SACHET,,SACHET,,WIN MEDICARE,,,,,,,,
2964,66682bdcd2a08931144c1cff,PHAR-M-286/,MAXCEF 1.5 GM VIAL,CEFUROXIME SODIUM,INJECTION,,,,,,,,,,
2965,66682bdcd2a08931144c1cff,PHAR-M-287/,MENO PRO 200GM,,NUTRITIONAL SUPP,,BRITIS BIOLOGICAL,,,,,,,,
2966,66682bdcd2a08931144c1cff,PHAR-M-288/,MONTEMAC-FX,MONTELUKAST & FEXOFENADINE,TABLET,,MACLEODS,,,,,,,,
2967,66682bdcd2a08931144c1cff,PHAR-M-289/,MAMA'S BEST POWDER,,NUTRITIONAL SUPP,,ABBOT PHARMA,,,,,,,,
2968,66682bdcd2a08931144c1cff,PHAR-M-290/,MACSPACER KIT,,EXT.PREPRATION,,MACLEODS,,,,,,,,
2969,66682bdcd2a08931144c1cff,PHAR-M-291/,MESACOL TAB,MESALAMINE,TABLET,,SUN PHARMA,,,,,,,,
2970,66682bdcd2a08931144c1cff,PHAR-M-294/,MYPEACE TAB,,TABLET,,OTHERS,,,,,,,,
2971,66682bdcd2a08931144c1cff,PHAR-M-296/,MAXOZA POWDER,,SACHET,,SUN PHARMA,,,,,,,,
2972,66682bdcd2a08931144c1cff,PHAR-M-297/,MISTABRON 3ML INJ,MENSA,INJECTION,,UCB,,,,,,,,
2973,66682bdcd2a08931144c1cff,PHAR-M-298/,MONTEK AB,,TABLET,,SUN PHARMA,,,,,,,,
2974,66682bdcd2a08931144c1cff,PHAR-M-299/,MANIDEX 100ML,MANNITOL & GLYCERIN,I.V.FLUID,,P.D.P.L,,,,,,,,
2975,66682bdcd2a08931144c1cff,PHAR-M-300/,MIREL 180MG,,INJECTION,,,,,,,,,,
2976,66682bdcd2a08931144c1cff,PHAR-M-301/,MYOTOP-150MG TAB,,TABLET,,ZUVENTUS,,,,,,,,
2977,66682bdcd2a08931144c1cff,PHAR-M-302/,MIRTAZ 7.5MG TAB,,TABLET,,SUN PHARMA,,,,,,,,
2978,66682bdcd2a08931144c1cff,PHAR-M-303/,METOSARTAN 25MG TAB,,TABLET,,SUN PHARMA,,,,,,,,
2979,66682bdcd2a08931144c1cff,PHAR-M-304/,MIRTAZ 15 MG,,TABLET,,SUN PHARMA,,,,,,,,
2980,66682bdcd2a08931144c1cff,PHAR-M-305/,MAXCEF-CV 500MG,CEFUROXIME & POTASSIUM CLAVULANATE,TABLET,,AKUMENTIS HEALTHCARE LTD,,,,,,,,
2981,66682bdcd2a08931144c1cff,PHAR-M-306/,MACHALER INH,,INHALER,,MACLEODS,,,,,,,,
2982,66682bdcd2a08931144c1cff,PHAR-M-307/,MICROCEF-O TAB,CEFPODOXIME AND OFLOXACIN,TABLET,,MICRO LAB,,,,,,,,
2983,66682bdcd2a08931144c1cff,PHAR-M-308/,MAC SPACER,,MISCELLANEOUS,,MACLEODS,,,,,,,,
2984,66682bdcd2a08931144c1cff,PHAR-M-309/,MOBIZOX TAB,DICLOFENAC SODIUM AND PARACETAMOL,TABLET,,RANBAXY,,,,,,,,
2985,66682bdcd2a08931144c1cff,PHAR-M-310/,MICROPIME 250mg vailL,CEFEPIME,INJECTION,,MICRO LAB,,,,,,,,
2986,66682bdcd2a08931144c1cff,PHAR-M-311/,MACPHYLLINE-100MG CAP,ACEBROPHYLLINE,CAPSULE,,MACLEODS,,,,,,,,
2987,66682bdcd2a08931144c1cff,PHAR-M-312/,MACRABONIK-DSR CAP,RABEPRAZOLE & DOMPERIDONE,CAPSULE,,,,,,,,,,
2988,66682bdcd2a08931144c1cff,PHAR-M-313/,MONOCEF-2GM VAIL,CEFTRIAXONE,INJECTION,,ARISTO,,,,,,,,
2989,66682bdcd2a08931144c1cff,PHAR-M-314/,MONTEK-LC KID TABLET,MONTELUKAST & LEVOCETIRIZINE,TABLET,,SUN PHARMA,,,,,,,,
2990,66682bdcd2a08931144c1cff,PHAR-M-315/,MOXOVAS - 0.3MG TABLET,MOXONIDINE,TABLET,,MACLEODS,,,,,,,,
2991,66682bdcd2a08931144c1cff,PHAR-M-316/,MOXIDROP-EYE DROP,MOXIFLOXACIN HYDROCHLORIDE,DROPS,,,,,,,,,,
2992,66682bdcd2a08931144c1cff,PHAR-M-317/,MACPANTA- DSR CAPSULE,PANTOPRAZOLE & DOMPERIDONE,CAPSULE,,ERIS LIFECIENCES,,,,,,,,
2993,66682bdcd2a08931144c1cff,PHAR-M-318/,MYNOREX TABLET,MYOINOSITOL & VITAMIN D3,TABLET,,REXTER,,,,,,,,
2994,66682bdcd2a08931144c1cff,PHAR-M-319/,MALICOAT DRAIN - 30,,DISPOSABLE,,,,,,,,,,
2995,66682bdcd2a08931144c1cff,PHAR-M-320/,MOXICIP EYE-OINTMENT,MOXIFLOXACIN HYDROCHLORIDE,EXT.PREPRATION,,CIPLA PHARMA,,,,,,,,
2996,66682bdcd2a08931144c1cff,PHAR-M-321/,MOXICIP EYE DROP,MOXIFLOXACIN HYDROCHLORIDE,DROPS,,CIPLA PHARMA,,,,,,,,
2997,66682bdcd2a08931144c1cff,PHAR-M-322/,MAXO - EYE OINTMENT,MOXIFLOXACIN HYDROCHLORIDE,EXT.PREPRATION,,,,,,,,,,
2998,66682bdcd2a08931144c1cff,PHAR-M-323/,MOXIGRAM - EYE OINTMENT,MOXIFLOXACIN HYDROCHLORIDE,EXT.PREPRATION,,MICRO LAB,,,,,,,,
2999,66682bdcd2a08931144c1cff,PHAR-M-324/,MATTEY UNDER PAD,,DISPOSABLE,,ROM SONS,,,,,,,,
3000,66682bdcd2a08931144c1cff,PHAR-M-325/,MONTINA - L TABLET,MONTELUKASTSODIUM & LEVOCETRIZINE,TABLET,,ARISTO,,,,,,,,
3001,66682bdcd2a08931144c1cff,PHAR-M-326/,MIK - 500 INJECTION,AMIKACIN SULPHATE,INJECTION,,GALPHA PHARMA,,,,,,,,
3002,66682bdcd2a08931144c1cff,PHAR-M-327/,MICROGAT EYE OINTMENT,GATIFLOXACIN,EXT.PREPRATION,,MICRO LAB,,,,,,,,
3003,66682bdcd2a08931144c1cff,PHAR-M-328/,MASTERAB 20MG-CAPSULES,RABEPRAZOLE,CAPSULE,,ADALBERT HEALTHCARE,,,,,,,,
3004,66682bdcd2a08931144c1cff,PHAR-M-329/,MESACOL OD TAB,,TABLET,,,,,,,,,,
3005,66682bdcd2a08931144c1cff,PHAR-M-330/,MAHACEF XL-200MG TABLET,CEFIXIME AND CLOXACILLIN,TABLET,,MANKIIND,,,,,,,,
3006,66682bdcd2a08931144c1cff,PHAR-M-332/3004,MEROMAC 125MG VAIL,MEROPENEM,INJECTION,,MACLEODS,,,,,,,,
3007,66682bdcd2a08931144c1cff,PHAR-M-333/3004,MOXINOW - TABLET,MOXIFLOXACIN&CEFIXIME,TABLET,,LUPIN PHARMA,,,,,,,,
3008,66682bdcd2a08931144c1cff,PHAR-M-334/3004,MEROSURE 1GM VAIL,MEROPENEM,INJECTION,,ALKEM LABORATORIES,,,,,,,,
3009,66682bdcd2a08931144c1cff,PHAR-M-335/3004,METOLAR- 5ML AMPULE,METOPROLOL,INJECTION,,CIPLA PHARMA,,,,,,,,
3010,66682bdcd2a08931144c1cff,PHAR-M-336/3004,MEROSURE SB - 1.5GM VAIL,MEROPENEM,INJECTION,,ALKEM LABORATORIES,,,,,,,,
3011,66682bdcd2a08931144c1cff,PHAR-M-337/,Manifold,,DISPOSABLE,,,,,,,,,,
3012,66682bdcd2a08931144c1cff,PHAR-M-339/3004,METROZAP - 100ML IV,METRONIDAZOLE,I.V.FLUID,,INFOTEC,,,,,,,,
3013,66682bdcd2a08931144c1cff,PHAR-M-340/3004,METHYCOBAL O TABLET,METHYLDOPA,TABLET,,MERIND PHARMA,,,,,,,,
3014,66682bdcd2a08931144c1cff,PHAR-M-342/3004,MET-XL 50MG - TABLET,METOPROLOL,TABLET,,AJANTA,,,,,,,,
3015,66682bdcd2a08931144c1cff,PHAR-M-343/3004,MEM 1ML - AMPULE,,INJECTION,,NEON LAB LTD,,,,,,,,
3016,66682bdcd2a08931144c1cff,PHAR-M-344/3004,MAGCIL-CV 1.2GM-VAIL,AMOXICILLIN &CLAVULANATE POTASSIUM,INJECTION,,NEON LAB LTD,,,,,,,,
3017,66682bdcd2a08931144c1cff,PHAR-M-345/3004,MACFAST - 125MG SYRUP,ACETAZOLAMIDE,SYRUP,,MACLEODS,,,,,,,,
3018,66682bdcd2a08931144c1cff,PHAR-M-346/3004,MAXILIV 600MG-VAIL,GLUTATHIONE,INJECTION,,INTAS MED,,,,,,,,
3019,66682bdcd2a08931144c1cff,PHAR-M-347/3004,MAXMALA FORTE - CAPSULE,PREGABALIN & METHYLCOBALAMIN,CAPSULE,,SUN PHARMA,,,,,,,,
3020,66682bdcd2a08931144c1cff,PHAR-M-348/3004,MIGRABETA PLUS-TABLET,PROPRANOLOL HCL EXTENDED RELEASE,TABLET,,ALKEM LABORATORIES,,,,,,,,
3021,66682bdcd2a08931144c1cff,PHAR-M-349/3004,MIGIPLEX-5MG TABLET,FLUNARIZINE,TABLET,,,,,,,,,,
3022,66682bdcd2a08931144c1cff,PHAR-M-350/3004,MINMIN-TONIC 200ML,HEMATINIC OF IRON,SYRUP,,R P G,,,,,,,,
3023,66682bdcd2a08931144c1cff,PHAR-M-351/3004,MINMIN - D3 SCHET,CALCIUM AND VITAMIN D3,SACHET,,R P G,,,,,,,,
3024,66682bdcd2a08931144c1cff,PHAR-M-352/3005,MEDI SOFT (15*3E),,DISPOSABLE,,,,,,,,,,
3025,66682bdcd2a08931144c1cff,PHAR-M-353/3004,MIGITUS-10MG TABLET,FLUNARIZINE,TABLET,,EMCURE,,,,,,,,
3026,66682bdcd2a08931144c1cff,PHAR-M-354/3004,MANGI - 2MLVAIL,AMIKACIN SULPHATE,INJECTION,,VENUS,,,,,,,,
3027,66682bdcd2a08931144c1cff,PHAR-M-355/3004,MOXPLORE-100ML IV,MOXIFLOXACIN HYDROCHLORIDE,I.V.FLUID,,NEON LAB LTD,,,,,,,,
3028,66682bdcd2a08931144c1cff,PHAR-M-356/3004,MESTROLYST-40MG TABLET,,TABLET,,SEPTALYST LIFESCIENCE,,,,,,,,
3029,66682bdcd2a08931144c1cff,PHAR-M-357/3006,MASS-LNW9133,,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
3030,66682bdcd2a08931144c1cff,PHAR-M-358/3004,MEDROL-8MG TABLET,METHYLPREDNISOLONE,TABLET,,PFIZER,,,,,,,,
3031,66682bdcd2a08931144c1cff,PHAR-M-359/3004,MODALERT-100MG TABLET,,TABLET,,SUN PHARMA,,,,,,,,
3032,66682bdcd2a08931144c1cff,PHAR-M-360/3004,MUZIKA TABLET,ISOSORBIDE DINITRATE,TABLET,,ALKEM LABORATORIES,,,,,,,,
3033,66682bdcd2a08931144c1cff,PHAR-M-361/3004,MECONERV FORTE-CAPSULE,,CAPSULE,,MICRO LAB,,,,,,,,
3034,66682bdcd2a08931144c1cff,PHAR-M-362/3004,MESTROLYST-80MG TABLET,,TABLET,,SEPTALYST LIFESCIENCE,,,,,,,,
3035,66682bdcd2a08931144c1cff,PHAR-M-363/3003,MEDIFIN(parafin gause),,DISPOSABLE,,,,,,,,,,
3036,66682bdcd2a08931144c1cff,PHAR-M-364/3004,MUCOMIX-ACE TABLET,ACEBROPHYLLINE,TABLET,,SAMARTH PHARMA,,,,,,,,
3037,66682bdcd2a08931144c1cff,PHAR-M-365/2106,MOKTEL TABLET,MULTIVITAMIN & MULTIMINERAL,TABLET,,,,,,,,,,
3038,66682bdcd2a08931144c1cff,PHAR-M-366/3004,MUCINAC-600 TABLET,,TABLET,,CIPLA PHARMA,,,,,,,,
3039,66682bdcd2a08931144c1cff,PHAR-M-367/3004,MERPY-1 GM VAIL,MEROPENEM,INJECTION,,ABBOT PHARMA,,,,,,,,
3040,66682bdcd2a08931144c1cff,PHAR-M-368/3004,MEGANEURON -NT 75 TABLET,PREGABALIN & METHYLCOBALAMIN,TABLET,,OTSIRA,,,,,,,,
3041,66682bdcd2a08931144c1cff,PHAR-M-369/2106,MOKTEL-SYRUP-200ML,MULTIVITAMIN & MULTIMINERAL,SYRUP,,,,,,,,,,
3042,66682bdcd2a08931144c1cff,PHAR-M-370/3004,MAXOVIT-GOLD TABLET,MULTIVITAMIN & MULTIMINERAL,TABLET,,ACUVENTIS LIFE SCIENCE,,,,,,,,
3043,66682bdcd2a08931144c1cff,PHAR-M-371/3004,MOONVENT-LC TABLET,MONTELUKAST & LEVOCETIRIZINE,TABLET,,ACUVENTIS LIFE SCIENCE,,,,,,,,
3044,66682bdcd2a08931144c1cff,PHAR-M-372/9018,MICROWIN (hand sanitizer) 500ml,,EXT.PREPRATION,,,,,,,,,,
3045,66682bdcd2a08931144c1cff,PHAR-M-373/3004,MELOSET-3 MG TABLET,MELATONON,TABLET,,ARISTO,,,,,,,,
3046,66682bdcd2a08931144c1cff,PHAR-M-374/3004,METHORIDE-2ML,METHYLPREDNISOLONE,INJECTION,,SOLVAY PHARMA,,,,,,,,
3047,66682bdcd2a08931144c1cff,PHAR-M-375/3004,METHORIDE-2ML 40MG/1ML,METHYLPREDNISOLONE,INJECTION,,SOLVAY PHARMA,,,,,,,,
3048,66682bdcd2a08931144c1cff,PHAR-M-376/9018,MICROWIN (hand rub)100ml,CHLORHEXIDINE,EXT.PREPRATION,,,,,,,,,,
3049,66682bdcd2a08931144c1cff,PHAR-M-377/3006,MASS LNW-9262,,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
3050,66682bdcd2a08931144c1cff,PHAR-M-378/3004,MYLO-PLUS INJECTION,,INJECTION,,MAXKOCH BIOTECH PVT LTD,,,,,,,,
3051,66682bdcd2a08931144c1cff,PHAR-M-379/30042019,MONOCEF- O 100MG-30ML,CEFTRIAXONE,SYRUP,,ARISTO,,,,,,,,
3052,66682bdcd2a08931144c1cff,PHAR-M-380/30049099,MIRA- 50MG TABLET,MIRABEGRON,TABLET,,LUPIN PHARMA,,,,,,,,
3053,66682bdcd2a08931144c1cff,PHAR-M-381/3004,METAGARD-CR 60 TABLET,TRIMETAZIDINE,TABLET,,IPCA,,,,,,,,
3054,66682bdcd2a08931144c1cff,PHAR-M-382/3006,MASS LNW-9248,,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
3055,66682bdcd2a08931144c1cff,PHAR-M-383/30045090,MYLAMIN - CAPSULE,,CAPSULE,,MACLEODS,,,,,,,,
3056,66682bdcd2a08931144c1cff,PHAR-M-384/3004,NIDAGYL-IV 100ML,METRONIDAZOLE,I.V.FLUID,,,,,,,,,,
3057,66682bdcd2a08931144c1cff,PHAR-M-385/30049022,METROGYL ER - 600MG TABLET,METRONIDAZOLE,TABLET,,J.B.CHEMICALS,,,,,,,,
3058,66682bdcd2a08931144c1cff,PHAR-M-386/293622,MYLO-FORTE 200 ML SYRUP,MULTIVITAMIN & MULTIMINERAL,SYRUP,,MAXKOCH BIOTECH PVT LTD,,,,,,,,
3059,66682bdcd2a08931144c1cff,PHAR-M-387/30042019,MONOCEF- SB 1GM VAIL,CEFTRIAXONE&SULBACTAM,INJECTION,,ARISTO,,,,,,,,
3060,66682bdcd2a08931144c1cff,PHAR-M-388/300490,MONTEK-FX TABLET,FEXOFENADINE HYDROCHLORIDE,TABLET,,SUN PHARMA,,,,,,,,
3061,66682bdcd2a08931144c1cff,PHAR-M-389/300420,MEROMAC-PLUS (1.5 gm) VAIL,MEROPENEM&SULBACTUM,INJECTION,,MACLEODS,,,,,,,,
3062,66682bdcd2a08931144c1cff,PHAR-M-390/300420,MACFLOX-IV 100 ML,MOXIFLOXACIN HYDROCHLORIDE,I.V.FLUID,,MACLEODS,,,,,,,,
3063,66682bdcd2a08931144c1cff,PHAR-M-391/3004,METGLIBOZ- 500/2/0.2 TABLET,,TABLET,,ADDITUS MEDI-HEALTHCARE,,,,,,,,
3064,66682bdcd2a08931144c1cff,PHAR-M-392/300450,MYMI-MAX CAPSULES,,CAPSULE,,HBC LIFESCIENCES PVT LTD,,,,,,,,
3065,66682bdcd2a08931144c1cff,PHAR-M-393/30049099,MONTINA- FX TABLET,MONTELUKAST & FEXOFENADINE,TABLET,,ARISTO,,,,,,,,
3066,66682bdcd2a08931144c1cff,PHAR-M-394/300490,MIRTEX 7.5 MG TABLET,,TABLET,,ALTEUS LABORAORIES,,,,,,,,
3067,66682bdcd2a08931144c1cff,PHAR-M-395/300490,MAGNAMYCIN - 1 GM VAIL,CEFOPERAZONE&SULBACTAM,INJECTION,,PFIZER,,,,,,,,
3068,66682bdcd2a08931144c1cff,PHAR-N-001/,NE-400,,CAPSULE,,,,,,,,,,
3069,66682bdcd2a08931144c1cff,PHAR-N-002/,NERVIC,,CAPSULE,,,,,,,,,,
3070,66682bdcd2a08931144c1cff,PHAR-N-003/,NERVZ-B CAP,,CAPSULE,,,,,,,,,,
3071,66682bdcd2a08931144c1cff,PHAR-N-004/,NERVZ CAP.,,CAPSULE,,,,,,,,,,
3072,66682bdcd2a08931144c1cff,PHAR-N-005/,NEPHROCAPS CAPSULE,MULTIVITAMIN & MULTIMINERAL,CAPSULE,,TORRENT PHARMA,,,,,,,,
3073,66682bdcd2a08931144c1cff,PHAR-N-006/,NEXPAN-DSR,,CAPSULE,,,,,,,,,,
3074,66682bdcd2a08931144c1cff,PHAR-N-007/,NAXDOM - 500MG TABLET,,TABLET,,SUN PHARMA,,,,,,,,
3075,66682bdcd2a08931144c1cff,PHAR-N-008/,NIMDASE CAP,,CAPSULE,,,,,,,,,,
3076,66682bdcd2a08931144c1cff,PHAR-N-009/,NOPILE,,CAPSULE,,,,,,,,,,
3077,66682bdcd2a08931144c1cff,PHAR-N-010/,NOPLAG-AS 75,,CAPSULE,,,,,,,,,,
3078,66682bdcd2a08931144c1cff,PHAR-N-011/,NOVACLOX CAP,,CAPSULE,,,,,,,,,,
3079,66682bdcd2a08931144c1cff,PHAR-N-012/,NOVACLOX - LB,,CAPSULE,,,,,,,,,,
